,y,Advt_12M_Usd,Asset_Turnover,Bb_Yld,Bv,Capex_Ps_Cf,Cash_Per_Share,Cf_Sales,Debtequity,Div_Yld,Eps,Mkt_Cap_12M_Usd,Mom_11M_Usd,Pb,Pe,Roe,Share_Turn_12M,Vol1Y_Usd
124983,0,-0.5153533421743931,0.4807607170568988,-1.050519932758297,-0.19108216753010396,0.09315752781434256,0.09623709159951548,-0.23518572720188416,-1.1317331469648533,-0.28385141217108695,0.4159261324706231,-0.09633385320672712,-0.3639235502224872,0.2882006272636521,0.4935780883159821,0.17994853174054826,-0.9479609931637112,-0.7200128785470915
68919,0,-0.9654950075488148,1.3165029457520736,0.2936889637502476,-0.8473658231830464,0.19823821041437314,1.1544852948050472,-1.4741231823593537,-0.5023378609615892,1.493792629865042,-1.6699970648610996,-1.5199526469911964,-1.2710546445674735,-1.543142793814613,0.00682576526858161,-1.657631227598911,1.4084699817821569,1.3235594526268384
6248,0,-0.5153533421743931,0.8289866456798882,-0.05097998407245611,-1.6072732139390848,-1.5180796053861247,-1.0325609918197187,0.012601763829609772,0.022158210707797672,1.5635041609252818,-1.0442201056615827,-0.1657786724157255,0.6827661740217278,0.006455485559303724,1.5045252207990445,0.0032581702656001217,-0.6707338196406679,-1.5512965386856392
216202,1,-0.5153533421743931,-0.1808685473267813,-1.153920617105108,0.9142376735695888,1.6343408726147894,-1.208935692353974,0.5081767458925976,-0.2575730275158753,0.5526869605517972,-1.0094547190393877,-0.1657786724157255,-0.7477097824453662,-1.6487972219537437,1.6168526799638292,-1.198236287764046,-0.8093474064021894,-0.1311869526156203
169581,0,0.5926876802857226,0.6896962742306924,-0.1888475632015376,0.3615777530197423,0.058130633614332385,1.2955850552324517,1.251539218987079,1.2110159731584076,-1.3992359091349325,0.3811607458484277,-0.06161144360222784,-0.049916632949222745,0.4290731981158265,-0.06805920750794159,0.28596274862551674,1.4084699817821569,1.0464648992473224
169089,0,-0.16909052265560695,-1.7130626332679348,0.7762254907020328,0.3615777530197423,-1.4480258169861044,0.1315120317063666,0.1895928288521056,1.7005456400498349,1.354369567744561,0.03350687962647396,0.07727819481576928,-0.6081511525461374,-0.8035617968406981,-0.8543514216614344,-0.3147844803893063,-0.428160042808005,-0.5814656018573334
18652,1,-1.5195155187788727,1.3861481314766717,-0.3956489318951598,-1.4691082338016237,-0.8175417213859216,-0.9620111116060168,-1.1909374783233606,-1.691195623412199,-0.14442835005060622,-1.0442201056615827,-1.658842285409193,0.5780972015973065,-0.3457259415711318,1.0552153841399057,-0.7388413479291814,-0.9479609931637112,1.0811017184197618
4743,1,0.2464248607669361,0.2718251598831049,1.6378978602587924,-1.6418144589734505,-1.0277030865859824,1.4014098755530051,0.6497695979105943,1.7005456400498349,-0.7369763640626492,1.3545915712698984,0.7717263869057541,0.5432075441224993,1.767362621211482,0.08171073804510481,1.7701617850150797,-0.8786541997829503,-1.2049283469612442
92836,1,-0.5499796241262715,1.2816803528897749,0.2247551741857068,-0.5710358629081232,-0.6073803561858606,0.1315120317063666,-1.0847428393098633,0.4767214728212662,-0.6324090674722886,-0.41844314646206604,-0.7560596356922127,-0.25925457779806577,-0.6274710832754803,-1.1538913127675272,0.3919769655104856,0.1262943042380816,0.7347335266953668
254127,1,1.008203063708266,-0.8773204045727604,-0.5335165110242415,1.3978151040507043,1.5993139784147792,-1.4911352132087827,0.9683535149510863,1.1061167588245304,0.8315330847927584,0.1378030394930602,1.188395302159745,-0.7825994399201732,-0.41616222699721905,-0.367599098614034,-0.06741797432437913,-0.28954645604648344,-1.3781124428234417
279305,0,1.7353549846977168,-0.424626697362874,1.2587620176538183,1.7086863093599929,-1.132783769186013,0.3431616723474728,0.9329553019465872,-0.7121362896293438,0.9012446158529988,0.1725684261152556,1.709231446227234,-1.1314960146682451,0.041673628272347316,-1.266218771932312,0.8867099776403399,0.2995612876899834,0.07663396241901681
107504,1,0.6619402441894795,0.5504059027814968,0.9485599646133851,-0.39832963773629626,-1.1678106633860228,0.1315120317063666,0.7913624499285905,0.05712461548575683,-1.5038032057252928,-0.8356277859284105,0.6675591580922563,0.6827661740217278,1.5912719076462638,1.4296402480225212,1.1340764837052668,0.5421350645226465,-0.20046059096049915
123659,1,-0.09983795875184984,-1.2603689260580488,-1.2573213014519191,-0.19108216753010396,-1.5881333937861453,-0.8209113511786124,1.7471142010500669,1.3508815922702442,1.6680714575156426,-1.0442201056615827,-0.09633385320672712,-0.11969594789883715,0.3938550554027828,1.6168526799638292,-0.9155317094041292,0.16094770092846206,-0.3736446868226965
15609,0,-1.2425052631638438,1.2468577600274755,0.4660234376615997,-1.5036494788359889,-1.1678106633860228,-0.5034368902169528,0.11879640284310725,-1.6562292186342398,-0.492986005351808,-0.9051585591728012,-0.9991165029237076,-1.4803925894163168,1.415181194081046,0.6433480338690284,1.310766845180215,-1.363801753448276,1.4967435484890357
117018,0,0.004040887103786065,-0.11122336160218352,-0.11991377363699693,-0.2947059026332002,-0.1870576257857388,-1.5264101533156338,-0.0935928751838877,1.4557808066041216,1.5635041609252818,-0.38367775983987057,-0.3393907204382217,0.9269937763453782,-0.4865985124233062,-1.5283161766501423,0.5686673269854338,1.200549601639874,1.4274699101441568
48905,1,-0.34222193241499993,-0.11122336160218352,-0.7403178797178637,-1.089154538423604,-0.4672727793858201,0.41371155256117503,-0.9785482002963658,0.7214863062669798,-0.5278417708819283,-1.4961701317501228,-1.1727285509462038,1.2758903510934498,-0.4865985124233062,0.00682576526858161,-1.5162789384189523,1.4777767751629174,0.9079176225575644
32280,0,1.008203063708266,0.13253478843390934,1.6034309654765218,-1.2964020086297965,-1.1678106633860228,1.2250351750187496,1.1453445799735815,1.7355120448277943,-0.2489956466409668,1.0069377050479449,1.0842280733462475,0.8223248039209565,1.767362621211482,0.1191532244333664,1.7701617850150797,0.4381748744515052,0.5269126116607301
44013,1,-1.484889236826994,-1.6434174475433372,-0.6024503005887821,-1.158237028492335,-0.5723534619858505,1.1192103546981966,0.6851678109150929,1.4557808066041216,0.7618215537325179,0.8331107719369676,-1.3463405989686998,0.019862682000391662,-0.7331255114146111,-1.266218771932312,0.2506246763305271,-1.3984551501386564,-0.4775551443400151
